224830	COG1918
224831	COG1920
224832	COG1921
224833	COG1922
224834	COG1923
224835	COG1924
224836	COG1925
224837	COG1926
224838	COG1927
224839	COG1928
224840	COG1929
224841	COG1930
224842	COG1931
224843	COG1932
224844	COG1933
224845	COG1934
224846	COG1935
224847	COG1936
224848	COG1937
224849	COG1938
224850	COG1939
224851	COG1940
224852	COG1941
224853	COG1942
224854	COG1943
224855	COG1944
224856	COG1945
224857	COG1946
224858	COG1947
224859	COG1948
224860	COG1949
224861	COG1950
224862	COG1951
224863	COG1952
224864	COG1953
224865	COG1954
224866	COG1955
224867	COG1956
224868	COG1957
224869	COG1958
224870	COG1959
224871	COG1960
224872	COG1961
224873	COG1962
224874	COG1963
224875	COG1964
224876	COG1965
224877	COG1966
224878	COG1967
224879	COG1968
224880	COG1969
224881	COG1970
224882	COG1971
224883	COG1972
224884	COG1973
224885	COG1974
224886	COG1975
224887	COG1976
224888	COG1977
224889	COG1978
224890	COG1979
224891	COG1980
224892	COG1981
224893	COG1982
224894	COG1983
224895	COG1984
224896	COG1985
224897	COG1986
224898	COG1987
224899	COG1988
224900	COG1989
224901	COG1990
224902	COG1991
224903	COG1992
224904	COG1993
224905	COG1994
224906	COG1995
224907	COG1996
224908	COG1997
224909	COG1998
224910	COG1999
224911	COG2000
224912	COG2001
224913	COG2002
224914	COG2003
224915	COG2004
224916	COG2005
224917	COG2006
224918	COG2007
224919	COG2008
224920	COG2009
224921	COG2010
224922	COG2011
224923	COG2012
224924	COG2013
224925	COG2014
224926	COG2015
224927	COG2016
224928	COG2017
224929	COG2018
224930	COG2019
224931	COG2020
224932	COG2021
224933	COG2022
224934	COG2023
224935	COG2024
224936	COG2025
224937	COG2026
224938	COG2027
224939	COG2028
224940	COG2029
224941	COG2030
224942	COG2031
224943	COG2032
224944	COG2033
224945	COG2034
224946	COG2035
224947	COG2036
224948	COG2037
224949	COG2038
224950	COG2039
224951	COG2040
224952	COG2041
224953	COG2042
224954	COG2043
224955	COG2044
224956	COG2045
224957	COG2046
224958	COG2047
224959	COG2048
224960	COG2049
224961	COG2050
224962	COG2051
224963	COG2052
224964	COG2053
224965	COG2054
224966	COG2055
224967	COG2056
224968	COG2057
224969	COG2058
224970	COG2059
224971	COG2060
224972	COG2061
224973	COG2062
224974	COG2063
224975	COG2064
224976	COG2065
224977	COG2066
224978	COG2067
224979	COG2068
224980	COG2069
224981	COG2070
224982	COG2071
224983	COG2072
224984	COG2073
224985	COG2074
224986	COG2075
224987	COG2076
224988	COG2077
224989	COG2078
224990	COG2079
224991	COG2080
224992	COG2081
224993	COG2082
224994	COG2083
224995	COG2084
224996	COG2085
224997	COG2086
224998	COG2087
224999	COG2088
225000	COG2089
225001	COG2090
225002	COG2091
225003	COG2092
225004	COG2093
225005	COG2094
225006	COG2095
225007	COG2096
225008	COG2097
225009	COG2098
225010	COG2099
225011	COG2100
225012	COG2101
225013	COG2102
225014	COG2103
225015	COG2104
225016	COG2105
225017	COG2106
225018	COG2107
225019	COG2108
225020	COG2109
225021	COG2110
225022	COG2111
225023	COG2112
225024	COG2113
225025	COG2114
225026	COG2115
225027	COG2116
225028	COG2117
225029	COG2118
225030	COG2119
225031	COG2120
225032	COG2121
225033	COG2122
225034	COG2123
225035	COG2124
225036	COG2125
225037	COG2126
225038	COG2127
225039	COG2128
225040	COG2129
225041	COG2130
225042	COG2131
225043	COG2132
225044	COG2133
225045	COG2134
225046	COG2135
225047	COG2136
225048	COG2137
225049	COG2138
225050	COG2139
225051	COG2140
225052	COG2141
225053	COG2142
225054	COG2143
225055	COG2144
225056	COG2145
225057	COG2146
225058	COG2147
225059	COG2148
225060	COG2149
225061	COG2150
225062	COG2151
225063	COG2152
225064	COG2153
225065	COG2154
225066	COG2155
225067	COG2156
225068	COG2157
225069	COG2158
225070	COG2159
225071	COG2160
225072	COG2161
225073	COG2162
225074	COG2163
225075	COG2164
225076	COG2165
225077	COG2166
225078	COG2167
225079	COG2168
225080	COG2169
225081	COG2170
225082	COG2171
225083	COG2172
225084	COG2173
225085	COG2174
225086	COG2175
225087	COG2176
225088	COG2177
225089	COG2178
225090	COG2179
225091	COG2180
225092	COG2181
225093	COG2182
225094	COG2183
225095	COG2184
225096	COG2185
225097	COG2186
225098	COG2187
225099	COG2188
225100	COG2189
225101	COG2190
225102	COG2191
225103	COG2192
225104	COG2193
225105	COG2194
225106	COG2195
225107	COG2197
225108	COG2198
225109	COG2199
225110	COG2200
225111	COG2201
225112	COG2202
225113	COG2203
225114	COG2204
225115	COG2205
225116	COG2206
225117	COG2207
225118	COG2208
225119	COG2209
225120	COG2210
225121	COG2211
225122	COG2212
225123	COG2213
225124	COG2214
225125	COG2215
225126	COG2216
225127	COG2217
225128	COG2218
225129	COG2219
225130	COG2220
225131	COG2221
225132	COG2222
225133	COG2223
225134	COG2224
225135	COG2225
225136	COG2226
225137	COG2227
225138	COG2229
225139	COG2230
225140	COG2231
225141	COG2232
225142	COG2233
225143	COG2234
225144	COG2235
225145	COG2236
225146	COG2237
225147	COG2238
225148	COG2239
225149	COG2240
225150	COG2241
225151	COG2242
225152	COG2243
225153	COG2244
225154	COG2245
225155	COG2246
225156	COG2247
225157	COG2248
225158	COG2249
225159	COG2250
225160	COG2251
225161	COG2252
225162	COG2253
225163	COG2254
225164	COG2255
225165	COG2256
225166	COG2257
225167	COG2258
225168	COG2259
225169	COG2260
225170	COG2261
225171	COG2262
225172	COG2263
225173	COG2264
225174	COG2265
225175	COG2266
225176	COG2267
225177	COG2268
225178	COG2269
225179	COG2270
225180	COG2271
225181	COG2272
225182	COG2273
225183	COG2274
225184	COG2301
225185	COG2302
225186	COG2303
225187	COG2304
225188	COG2306
225189	COG2307
225190	COG2308
225191	COG2309
225192	COG2310
225193	COG2311
225194	COG2312
225195	COG2313
225196	COG2314
225197	COG2315
225198	COG2316
225199	COG2317
225200	COG2318
225201	COG2319
225202	COG2320
225203	COG2321
225204	COG2322
225205	COG2323
225206	COG2324
225207	COG2326
225208	COG2327
225209	COG2329
225210	COG2331
225211	COG2332
225212	COG2333
225213	COG2334
225214	COG2335
225215	COG2336
225216	COG2337
225217	COG2339
225218	COG2340
225219	COG2342
225220	COG2343
225221	COG2344
225222	COG2345
225223	COG2346
225224	COG2348
225225	COG2350
225226	COG2351
225227	COG2352
225228	COG2353
225229	COG2354
225230	COG2355
225231	COG2356
225232	COG2357
225233	COG2358
225234	COG2359
225235	COG2360
225236	COG2361
225237	COG2362
225238	COG2363
225239	COG2364
225240	COG2365
225241	COG2366
225242	COG2367
225243	COG2368
225244	COG2369
225245	COG2370
225246	COG2371
225247	COG2372
225248	COG2373
225249	COG2374
225250	COG2375
225251	COG2376
225252	COG2377
225253	COG2378
225254	COG2379
225255	COG2380
225256	COG2382
225257	COG2383
225258	COG2384
225259	COG2385
225260	COG2386
225261	COG2388
225262	COG2389
225263	COG2390
225264	COG2391
225265	COG2401
225266	COG2402
225267	COG2403
225268	COG2404
225269	COG2405
225270	COG2406
225271	COG2407
225272	COG2409
225273	COG2410
225274	COG2411
225275	COG2412
225276	COG2413
225277	COG2414
225278	COG2419
225279	COG2421
225280	COG2423
225281	COG2425
225282	COG2426
225283	COG2427
225284	COG2428
225285	COG2429
225286	COG2430
225287	COG2431
225288	COG2433
225289	COG2440
225290	COG2441
225291	COG2442
225292	COG2443
225293	COG2445
225294	COG2450
225295	COG2451
225296	COG2452
225297	COG2453
225298	COG2454
225299	COG2456
225300	COG2457
225301	COG2461
225302	COG2469
225303	COG2501
225304	COG2502
225305	COG2503
225306	COG2508
225307	COG2509
225308	COG2510
225309	COG2511
225310	COG2512
225311	COG2513
225312	COG2514
225313	COG2515
225314	COG2516
225315	COG2517
225316	COG2518
225317	COG2519
225318	COG2520
225319	COG2521
225320	COG2522
225321	COG2524
225322	COG2602
225323	COG2603
225324	COG2604
225325	COG2605
225326	COG2606
225327	COG2607
225328	COG2608
225329	COG2609
225330	COG2610
225331	COG2703
225332	COG2704
225333	COG2706
225334	COG2707
225335	COG2710
225336	COG2715
225337	COG2716
225338	COG2717
225339	COG2718
225340	COG2719
225341	COG2720
225342	COG2721
225343	COG2723
225344	COG2730
225345	COG2731
225346	COG2732
225347	COG2733
225348	COG2738
225349	COG2739
225350	COG2740
225351	COG2746
225352	COG2747
225353	COG2755
225354	COG2759
225355	COG2761
225356	COG2764
225357	COG2766
225358	COG2768
225359	COG2770
225360	COG2771
225361	COG2801
225362	COG2802
225363	COG2804
225364	COG2805
225365	COG2807
225366	COG2808
225367	COG2810
225368	COG2811
225369	COG2812
225370	COG2813
225371	COG2814
225372	COG2815
225373	COG2816
225374	COG2818
225375	COG2819
225376	COG2820
225377	COG2821
225378	COG2822
225379	COG2823
225380	COG2824
225381	COG2825
225382	COG2826
225383	COG2827
225384	COG2828
225385	COG2829
225386	COG2830
225387	COG2831
225388	COG2832
225389	COG2833
225390	COG2834
225391	COG2835
225392	COG2836
225393	COG2837
225394	COG2838
225395	COG2839
225396	COG2840
225397	COG2841
225398	COG2842
225399	COG2843
225400	COG2844
225401	COG2845
225402	COG2846
225403	COG2847
225404	COG2848
225405	COG2849
225406	COG2850
225407	COG2851
225408	COG2852
225409	COG2853
225410	COG2854
225411	COG2855
225412	COG2856
225413	COG2857
225414	COG2859
225415	COG2860
225416	COG2861
225417	COG2862
225418	COG2863
225419	COG2864
225420	COG2865
225421	COG2866
225422	COG2867
225423	COG2868
225424	COG2869
225425	COG2870
225426	COG2871
225427	COG2872
225428	COG2873
225429	COG2874
225430	COG2875
225431	COG2876
225432	COG2877
225433	COG2878
225434	COG2879
225435	COG2880
225436	COG2881
225437	COG2882
225438	COG2884
225439	COG2885
225440	COG2886
225441	COG2887
225442	COG2888
225443	COG2890
225444	COG2891
225445	COG2892
225446	COG2893
225447	COG2894
225448	COG2895
225449	COG2896
225450	COG2897
225451	COG2898
225452	COG2899
225453	COG2900
225454	COG2901
225455	COG2902
225456	COG2904
225457	COG2905
225458	COG2906
225459	COG2907
225460	COG2908
225461	COG2909
225462	COG2910
225463	COG2911
225464	COG2912
225465	COG2913
225466	COG2914
225467	COG2915
225468	COG2916
225469	COG2917
225470	COG2918
225471	COG2919
225472	COG2920
225473	COG2921
225474	COG2922
225475	COG2923
225476	COG2924
225477	COG2925
225478	COG2926
225479	COG2927
225480	COG2928
225481	COG2929
225482	COG2930
225483	COG2931
225484	COG2932
225485	COG2933
225486	COG2935
225487	COG2936
225488	COG2937
225489	COG2938
225490	COG2939
225491	COG2940
225492	COG2941
225493	COG2942
225494	COG2943
225495	COG2944
225496	COG2945
225497	COG2946
225498	COG2947
225499	COG2948
225500	COG2949
225501	COG2951
225502	COG2952
225503	COG2954
225504	COG2956
225505	COG2957
225506	COG2958
225507	COG2959
225508	COG2960
225509	COG2961
225510	COG2962
225511	COG2963
225512	COG2964
225513	COG2965
225514	COG2966
225515	COG2967
225516	COG2968
225517	COG2969
225518	COG2971
225519	COG2972
225520	COG2973
225521	COG2974
225522	COG2975
225523	COG2976
225524	COG2977
225525	COG2978
225526	COG2979
225527	COG2980
225528	COG2981
225529	COG2982
225530	COG2983
225531	COG2984
225532	COG2985
225533	COG2986
225534	COG2987
225535	COG2988
225536	COG2989
225537	COG2990
225538	COG2991
225539	COG2992
225540	COG2993
225541	COG2994
225542	COG2995
225543	COG2996
225544	COG2998
225545	COG2999
225546	COG3000
225547	COG3001
225548	COG3002
225549	COG3004
225550	COG3005
225551	COG3006
225552	COG3007
225553	COG3008
225554	COG3009
225555	COG3010
225556	COG3011
225557	COG3012
225558	COG3013
225559	COG3014
225560	COG3015
225561	COG3016
225562	COG3017
225563	COG3018
225564	COG3019
225565	COG3021
225566	COG3022
225567	COG3023
225568	COG3024
225569	COG3025
225570	COG3026
225571	COG3027
225572	COG3028
225573	COG3029
225574	COG3030
225575	COG3031
225576	COG3033
225577	COG3034
225578	COG3036
225579	COG3037
225580	COG3038
225581	COG3039
225582	COG3040
225583	COG3041
225584	COG3042
225585	COG3043
225586	COG3044
225587	COG3045
225588	COG3046
225589	COG3047
225590	COG3048
225591	COG3049
225592	COG3050
225593	COG3051
225594	COG3052
225595	COG3053
225596	COG3054
225597	COG3055
225598	COG3056
225599	COG3057
225600	COG3058
225601	COG3059
225602	COG3060
225603	COG3061
225604	COG3062
225605	COG3063
225606	COG3064
225607	COG3065
225608	COG3066
225609	COG3067
225610	COG3068
225611	COG3069
225612	COG3070
225613	COG3071
225614	COG3072
225615	COG3073
225616	COG3074
225617	COG3075
225618	COG3076
225619	COG3077
225620	COG3078
225621	COG3079
225622	COG3080
225623	COG3081
225624	COG3082
225625	COG3083
225626	COG3084
225627	COG3085
225628	COG3086
225629	COG3087
225630	COG3088
225631	COG3089
225632	COG3090
225633	COG3091
225634	COG3092
225635	COG3093
225636	COG3094
225637	COG3095
225638	COG3096
225639	COG3097
225640	COG3098
225641	COG3099
225642	COG3100
225643	COG3101
225644	COG3102
225645	COG3103
225646	COG3104
225647	COG3105
225648	COG3106
225649	COG3107
225650	COG3108
225651	COG3109
225652	COG3110
225653	COG3111
225654	COG3112
225655	COG3113
225656	COG3114
225657	COG3115
225658	COG3116
225659	COG3117
225660	COG3118
225661	COG3119
225662	COG3120
225663	COG3121
225664	COG3122
225665	COG3123
225666	COG3124
225667	COG3125
225668	COG3126
225669	COG3127
225670	COG3128
225671	COG3129
225672	COG3130
225673	COG3131
225674	COG3132
225675	COG3133
225676	COG3134
225677	COG3135
225678	COG3136
225679	COG3137
225680	COG3138
225681	COG3139
225682	COG3140
225683	COG3141
225684	COG3142
225685	COG3143
225686	COG3144
225687	COG3145
225688	COG3146
225689	COG3147
225690	COG3148
225691	COG3149
225692	COG3150
225693	COG3151
225694	COG3152
225695	COG3153
225696	COG3154
225697	COG3155
225698	COG3156
225699	COG3157
225700	COG3158
225701	COG3159
225702	COG3160
225703	COG3161
225704	COG3162
225705	COG3164
225706	COG3165
225707	COG3166
225708	COG3167
225709	COG3168
225710	COG3169
225711	COG3170
225712	COG3171
225713	COG3172
225714	COG3173
225715	COG3174
225716	COG3175
225717	COG3176
225718	COG3177
225719	COG3178
225720	COG3179
225721	COG3180
225722	COG3181
225723	COG3182
225724	COG3183
225725	COG3184
225726	COG3185
225727	COG3186
225728	COG3187
225729	COG3188
225730	COG3189
225731	COG3190
225732	COG3191
225733	COG3192
225734	COG3193
225735	COG3194
225736	COG3195
225737	COG3196
225738	COG3197
225739	COG3198
225740	COG3199
225741	COG3200
225742	COG3201
225743	COG3202
225744	COG3203
225745	COG3204
225746	COG3205
225747	COG3206
225748	COG3207
225749	COG3208
225750	COG3209
225751	COG3210
225752	COG3211
225753	COG3212
225754	COG3213
225755	COG3214
225756	COG3215
225757	COG3216
225758	COG3217
225759	COG3218
225760	COG3219
225761	COG3220
225762	COG3221
225763	COG3222
225764	COG3223
225765	COG3224
225766	COG3225
225767	COG3226
225768	COG3227
225769	COG3228
225770	COG3230
225771	COG3231
225772	COG3232
225773	COG3233
225774	COG3234
225775	COG3235
225776	COG3236
225777	COG3237
225778	COG3238
225779	COG3239
225780	COG3240
225781	COG3241
225782	COG3242
225783	COG3243
225784	COG3245
225785	COG3246
225786	COG3247
225787	COG3248
225788	COG3249
225789	COG3250
225790	COG3251
225791	COG3252
225792	COG3253
225793	COG3254
225794	COG3255
225795	COG3256
225796	COG3257
225797	COG3258
225798	COG3259
225799	COG3260
225800	COG3261
225801	COG3262
225802	COG3263
225803	COG3264
225804	COG3265
225805	COG3266
225806	COG3267
225807	COG3268
225808	COG3269
225809	COG3270
225810	COG3271
225811	COG3272
225812	COG3273
225813	COG3274
225814	COG3275
225815	COG3276
225816	COG3277
225817	COG3278
225818	COG3279
225819	COG3280
225820	COG3281
225821	COG3283
225822	COG3284
225823	COG3285
225824	COG3286
225825	COG3287
225826	COG3288
225827	COG3290
225828	COG3291
225829	COG3292
225830	COG3293
225831	COG3294
225832	COG3295
225833	COG3296
225834	COG3297
225835	COG3298
225836	COG3299
225837	COG3300
225838	COG3301
225839	COG3302
225840	COG3303
225841	COG3304
225842	COG3305
225843	COG3306
225844	COG3307
225845	COG3308
225846	COG3309
225847	COG3310
225848	COG3311
225849	COG3312
225850	COG3313
225851	COG3314
225852	COG3315
225853	COG3316
225854	COG3317
225855	COG3318
225856	COG3319
225857	COG3320
225858	COG3321
225859	COG3322
225860	COG3323
225861	COG3324
225862	COG3325
225863	COG3326
225864	COG3327
225865	COG3328
225866	COG3329
225867	COG3330
225868	COG3331
225869	COG3332
225870	COG3333
225871	COG3334
225872	COG3335
225873	COG3336
225874	COG3337
225875	COG3338
225876	COG3339
225877	COG3340
225878	COG3341
225879	COG3342
225880	COG3343
225881	COG3344
225882	COG3345
225883	COG3346
225884	COG3347
225885	COG3349
225886	COG3350
225887	COG3351
225888	COG3352
225889	COG3353
225890	COG3354
225891	COG3355
225892	COG3356
225893	COG3357
225894	COG3358
225895	COG3359
225896	COG3360
225897	COG3361
225898	COG3363
225899	COG3364
225900	COG3365
225901	COG3366
225902	COG3367
225903	COG3368
225904	COG3369
225905	COG3370
225906	COG3371
225907	COG3372
225908	COG3373
225909	COG3374
225910	COG3375
225911	COG3376
225912	COG3377
225913	COG3378
225914	COG3379
225915	COG3380
225916	COG3381
225917	COG3382
225918	COG3383
225919	COG3384
225920	COG3385
225921	COG3386
225922	COG3387
225923	COG3388
225924	COG3389
225925	COG3390
225926	COG3391
225927	COG3392
225928	COG3393
225929	COG3394
225930	COG3395
225931	COG3396
225932	COG3397
225933	COG3398
225934	COG3399
225935	COG3400
225936	COG3401
225937	COG3402
225938	COG3403
225939	COG3404
225940	COG3405
225941	COG3407
225942	COG3408
225943	COG3409
225944	COG3410
225945	COG3411
225946	COG3412
225947	COG3413
225948	COG3414
225949	COG3415
225950	COG3416
225951	COG3417
225952	COG3418
225953	COG3419
225954	COG3420
225955	COG3421
225956	COG3422
225957	COG3423
225958	COG3424
225959	COG3425
225960	COG3426
225961	COG3427
225962	COG3428
225963	COG3429
225964	COG3430
225965	COG3431
225966	COG3432
225967	COG3433
225968	COG3434
225969	COG3435
225970	COG3436
225971	COG3437
225972	COG3439
225973	COG3440
225974	COG3442
225975	COG3443
225976	COG3444
225977	COG3445
225978	COG3447
225979	COG3448
225980	COG3449
225981	COG3450
225982	COG3451
225983	COG3452
225984	COG3453
225985	COG3454
225986	COG3455
225987	COG3456
225988	COG3457
225989	COG3458
225990	COG3459
225991	COG3460
225992	COG3461
225993	COG3462
225994	COG3463
225995	COG3464
225996	COG3465
225997	COG3466
225998	COG3467
225999	COG3468
226000	COG3469
226001	COG3470
226002	COG3471
226003	COG3472
226004	COG3473
226005	COG3474
226006	COG3475
226007	COG3476
226008	COG3477
226009	COG3478
226010	COG3479
226011	COG3480
226012	COG3481
226013	COG3482
226014	COG3483
226015	COG3484
226016	COG3485
226017	COG3486
226018	COG3487
226019	COG3488
226020	COG3489
226021	COG3490
226022	COG3491
226023	COG3492
226024	COG3493
226025	COG3494
226026	COG3495
226027	COG3496
226028	COG3497
226029	COG3498
226030	COG3499
226031	COG3500
226032	COG3501
226033	COG3502
226034	COG3503
226035	COG3504
226036	COG3505
226037	COG3506
226038	COG3507
226039	COG3508
226040	COG3509
226041	COG3510
226042	COG3511
226043	COG3512
226044	COG3513
226045	COG3514
226046	COG3515
226047	COG3516
226048	COG3517
226049	COG3518
226050	COG3519
226051	COG3520
226052	COG3521
226053	COG3522
226054	COG3523
226055	COG3524
226056	COG3525
226057	COG3526
226058	COG3527
226059	COG3528
226060	COG3529
226061	COG3530
226062	COG3531
226063	COG3533
226064	COG3534
226065	COG3535
226066	COG3536
226067	COG3537
226068	COG3538
226069	COG3539
226070	COG3540
226071	COG3541
226072	COG3542
226073	COG3543
226074	COG3544
226075	COG3545
226076	COG3546
226077	COG3547
226078	COG3548
226079	COG3549
226080	COG3550
226081	COG3551
226082	COG3552
226083	COG3553
226084	COG3554
226085	COG3555
226086	COG3556
226087	COG3557
226088	COG3558
226089	COG3559
226090	COG3560
226091	COG3561
226092	COG3562
226093	COG3563
226094	COG3564
226095	COG3565
226096	COG3566
226097	COG3567
226098	COG3568
226099	COG3569
226100	COG3570
226101	COG3571
226102	COG3572
226103	COG3573
226104	COG3575
226105	COG3576
226106	COG3577
226107	COG3579
226108	COG3580
226109	COG3581
226110	COG3582
226111	COG3583
226112	COG3584
226113	COG3585
226114	COG3586
226115	COG3587
226116	COG3588
226117	COG3589
226118	COG3590
226119	COG3591
226120	COG3592
226121	COG3593
226122	COG3594
226123	COG3595
226124	COG3596
226125	COG3597
226126	COG3598
226127	COG3599
226128	COG3600
226129	COG3601
226130	COG3602
226131	COG3603
226132	COG3604
226133	COG3605
226134	COG3607
226135	COG3608
226136	COG3609
226137	COG3610
226138	COG3611
226139	COG3612
226140	COG3613
226141	COG3614
226142	COG3615
226143	COG3616
226144	COG3617
226145	COG3618
226146	COG3619
226147	COG3620
226148	COG3621
226149	COG3622
226150	COG3623
226151	COG3624
226152	COG3625
226153	COG3626
226154	COG3627
226155	COG3628
226156	COG3629
226157	COG3630
226158	COG3631
226159	COG3633
226160	COG3634
226161	COG3635
226162	COG3636
226163	COG3637
226164	COG3638
226165	COG3639
226166	COG3640
226167	COG3641
226168	COG3642
226169	COG3643
226170	COG3644
226171	COG3645
226172	COG3646
226173	COG3647
226174	COG3648
226175	COG3649
226176	COG3650
226177	COG3651
226178	COG3652
226179	COG3653
226180	COG3654
226181	COG3655
226182	COG3656
226183	COG3657
226184	COG3658
226185	COG3659
226186	COG3660
226187	COG3661
226188	COG3662
226189	COG3663
226190	COG3664
226191	COG3665
226192	COG3666
226193	COG3667
226194	COG3668
226195	COG3669
226196	COG3670
226197	COG3671
226198	COG3672
226199	COG3673
226200	COG3675
226201	COG3676
226202	COG3677
226203	COG3678
226204	COG3679
226205	COG3680
226206	COG3681
226207	COG3682
226208	COG3683
226209	COG3684
226210	COG3685
226211	COG3686
226212	COG3687
226213	COG3688
226214	COG3689
226215	COG3691
226216	COG3692
226217	COG3693
226218	COG3694
226219	COG3695
226220	COG3696
226221	COG3697
226222	COG3698
226223	COG3700
226224	COG3701
226225	COG3702
226226	COG3703
226227	COG3704
226228	COG3705
226229	COG3706
226230	COG3707
226231	COG3708
226232	COG3709
226233	COG3710
226234	COG3711
226235	COG3712
226236	COG3713
226237	COG3714
226238	COG3715
226239	COG3716
226240	COG3717
226241	COG3718
226242	COG3719
226243	COG3720
226244	COG3721
226245	COG3722
226246	COG3723
226247	COG3724
226248	COG3725
226249	COG3726
226250	COG3727
226251	COG3728
226252	COG3729
226253	COG3730
226254	COG3731
226255	COG3732
226256	COG3733
226257	COG3734
226258	COG3735
226259	COG3736
226260	COG3737
226261	COG3738
226262	COG3739
226263	COG3740
226264	COG3741
226265	COG3742
226266	COG3743
226267	COG3744
226268	COG3745
226269	COG3746
226270	COG3747
226271	COG3748
226272	COG3749
226273	COG3750
226274	COG3751
226275	COG3752
226276	COG3753
226277	COG3754
226278	COG3755
226279	COG3756
226280	COG3757
226281	COG3758
226282	COG3759
226283	COG3760
226284	COG3761
226285	COG3762
226286	COG3763
226287	COG3764
226288	COG3765
226289	COG3766
226290	COG3767
226291	COG3768
226292	COG3769
226293	COG3770
226294	COG3771
226295	COG3772
226296	COG3773
226297	COG3774
226298	COG3775
226299	COG3776
226300	COG3777
226301	COG3778
226302	COG3779
226303	COG3780
226304	COG3781
226305	COG3782
226306	COG3783
226307	COG3784
226308	COG3785
226309	COG3786
226310	COG3787
226311	COG3788
226312	COG3789
226313	COG3790
226314	COG3791
226315	COG3792
226316	COG3793
226317	COG3794
226318	COG3795
226319	COG3797
226320	COG3798
226321	COG3799
226322	COG3800
226323	COG3801
226324	COG3802
226325	COG3803
226326	COG3804
226327	COG3805
226328	COG3806
226329	COG3807
226330	COG3808
226331	COG3809
226332	COG3811
226333	COG3812
226334	COG3813
226335	COG3814
226336	COG3815
226337	COG3816
226338	COG3817
226339	COG3818
226340	COG3819
226341	COG3820
226342	COG3821
226343	COG3822
226344	COG3823
226345	COG3824
226346	COG3825
226347	COG3826
226348	COG3827
226349	COG3828
226350	COG3829
226351	COG3830
226352	COG3831
226353	COG3832
226354	COG3833
226355	COG3835
226356	COG3836
226357	COG3837
226358	COG3838
226359	COG3839
226360	COG3840
226361	COG3842
226362	COG3843
226363	COG3844
226364	COG3845
226365	COG3846
226366	COG3847
226367	COG3848
226368	COG3850
226369	COG3851
226370	COG3852
226371	COG3853
226372	COG3854
226373	COG3855
226374	COG3856
226375	COG3857
226376	COG3858
226377	COG3859
226378	COG3860
226379	COG3861
226380	COG3862
226381	COG3863
226382	COG3864
226383	COG3865
226384	COG3866
226385	COG3867
226386	COG3868
226387	COG3869
226388	COG3870
226389	COG3871
226390	COG3872
226391	COG3874
226392	COG3875
226393	COG3876
226394	COG3877
226395	COG3878
226396	COG3879
226397	COG3880
226398	COG3881
226399	COG3882
226400	COG3883
226401	COG3884
226402	COG3885
226403	COG3886
226404	COG3887
226405	COG3888
226406	COG3889
226407	COG3890
226408	COG3892
226409	COG3893
226410	COG3894
226411	COG3895
226412	COG3896
226413	COG3897
226414	COG3898
226415	COG3899
226416	COG3900
226417	COG3901
226418	COG3903
226419	COG3904
226420	COG3905
226421	COG3906
226422	COG3907
226423	COG3908
226424	COG3909
226425	COG3910
226426	COG3911
226427	COG3913
226428	COG3914
226429	COG3915
226430	COG3916
226431	COG3917
226432	COG3918
226433	COG3919
226434	COG3920
226435	COG3921
226436	COG3923
226437	COG3924
226438	COG3925
226439	COG3926
226440	COG3930
226441	COG3931
226442	COG3932
226443	COG3933
226444	COG3934
226445	COG3935
226446	COG3936
226447	COG3937
226448	COG3938
226449	COG3940
226450	COG3941
226451	COG3942
226452	COG3943
226453	COG3944
226454	COG3945
226455	COG3946
226456	COG3947
226457	COG3948
226458	COG3949
226459	COG3950
226460	COG3951
226461	COG3952
226462	COG3953
226463	COG3954
226464	COG3955
226465	COG3956
226466	COG3957
226467	COG3958
226468	COG3959
226469	COG3960
226470	COG3961
226471	COG3962
226472	COG3963
226473	COG3964
226474	COG3965
226475	COG3966
226476	COG3967
226477	COG3968
226478	COG3969
226479	COG3970
226480	COG3971
226481	COG3972
226482	COG3973
226483	COG3975
226484	COG3976
226485	COG3977
226486	COG3978
226487	COG3979
226488	COG3980
226489	COG3981
226490	COG4001
226491	COG4002
226492	COG4003
226493	COG4004
226494	COG4006
226495	COG4007
226496	COG4008
226497	COG4009
226498	COG4010
226499	COG4012
226500	COG4013
226501	COG4014
226502	COG4015
226503	COG4016
226504	COG4017
226505	COG4018
226506	COG4019
226507	COG4020
226508	COG4021
226509	COG4022
226510	COG4023
226511	COG4024
226512	COG4025
226513	COG4026
226514	COG4027
226515	COG4028
226516	COG4029
226517	COG4030
226518	COG4031
226519	COG4032
226520	COG4033
226521	COG4034
226522	COG4035
226523	COG4036
226524	COG4037
226525	COG4038
226526	COG4039
226527	COG4040
226528	COG4041
226529	COG4042
226530	COG4043
226531	COG4044
226532	COG4046
226533	COG4047
226534	COG4048
226535	COG4049
226536	COG4050
226537	COG4051
226538	COG4052
226539	COG4053
226540	COG4054
226541	COG4055
226542	COG4056
226543	COG4057
226544	COG4058
226545	COG4059
226546	COG4060
226547	COG4061
226548	COG4062
226549	COG4063
226550	COG4064
226551	COG4065
226552	COG4066
226553	COG4067
226554	COG4068
226555	COG4069
226556	COG4070
226557	COG4071
226558	COG4072
226559	COG4073
226560	COG4074
226561	COG4075
226562	COG4076
226563	COG4077
226564	COG4078
226565	COG4079
226566	COG4080
226567	COG4081
226568	COG4083
226569	COG4084
226570	COG4085
226571	COG4086
226572	COG4087
226573	COG4088
226574	COG4089
226575	COG4090
226576	COG4091
226577	COG4092
226578	COG4093
226579	COG4094
